,Name,Ticker
01811:xhkg,CGN New Energy Holdings Co Ltd,xhkg:01811
01812:xhkg,Shandong Chenming,xhkg:01812
01813:xhkg,KWG Property Holding Ltd,xhkg:01813
01816:xhkg,CGN Power Co Ltd,xhkg:01816
01818:xhkg,Zhaojin Mining Industry Co. Ltd,xhkg:01818
01819:xhkg,Fuguiniao Co Ltd - H Shares,xhkg:01819
01823:xhkg,Huayu Expressway Group Ltd,xhkg:01823
01828:xhkg,Dah Chong Hong Holdings Ltd,xhkg:01828
01829:xhkg,China Machinery Equipment Engineering Corp.,xhkg:01829
01830:xhkg,Perfect Shape (PRC) Holdings Ltd,xhkg:01830
01831:xhkg,Shifang Holding Ltd,xhkg:01831
01836:xhkg,Stella International Holdings Ltd,xhkg:01836
01838:xhkg,China Properties Group Ltd,xhkg:01838
01848:xhkg,China Aircraft Leasing Group Holdings Ltd,xhkg:01848
01858:xhkg,Beijing Chunlizhengda Medical Instruments Co Ltd,xhkg:01858
01866:xhkg,China XLX Fertiliser Ltd,xhkg:01866
01868:xhkg,Neo-Neon Holdings Ltd,xhkg:01868
01878:xhkg,SouthGobi Resources Ltd,xhkg:01878
01881:xhkg,Regal Real Estate Investment Trust,xhkg:01881
01882:xhkg,Haitian International Holdings Ltd,xhkg:01882
01883:xhkg,CITIC Telecom Intl Holdings Ltd,xhkg:01883
01885:xhkg,China Wood Optimization (Holding) Ltd,xhkg:01885
01886:xhkg,China Huiyuan Juice Group Ltd,xhkg:01886
01888:xhkg,Kingboard Laminates Holdings Ltd,xhkg:01888
01889:xhkg,Sanai Health Industry Group Co. Ltd,xhkg:01889
01893:xhkg,China National Materials Co. Ltd,xhkg:01893
01898:xhkg,China Coal Energy Co. Ltd,xhkg:01898
01899:xhkg,Xingda International Holdings Ltd,xhkg:01899
01908:xhkg,C&D International Investment Group Ltd,xhkg:01908
01910:xhkg,Samsonite International SA,xhkg:01910
01913:xhkg,Prada SpA,xhkg:01913
01918:xhkg,Sunac China Holdings Ltd,xhkg:01918
01919:xhkg,COSCO Shipping Holdings Co. Ltd,xhkg:01919
01928:xhkg,Sands China Ltd,xhkg:01928
01929:xhkg,Chow Tai Fook Jewellery Group Ltd,xhkg:01929
01938:xhkg,Chu Kong Petroleum and Natural Gas Steel Pipe,xhkg:01938
01958:xhkg,BAIC Motor Corporation Ltd,xhkg:01958
01963:xhkg,Bank of Chongqing Co Ltd,xhkg:01963
01966:xhkg,China SCE Property Holdings Ltd,xhkg:01966
01970:xhkg,IMAX China Holding Inc.,xhkg:01970
01972:xhkg,Swire Properties Ltd,xhkg:01972
01975:xhkg,Sun Hing Printing Holdings Ltd,xhkg:01975
01979:xhkg,Ten Pao Group Holdings Ltd,xhkg:01979
01980:xhkg,Tian Ge Interactive Holdings Ltd,xhkg:01980
01985:xhkg,Microware Group Ltd,xhkg:01985
01988:xhkg,China MinSheng Banking Corp.,xhkg:01988
01989:xhkg,Pine Care Group Ltd,xhkg:01989
01993:xhkg,Asiaray Media Group Ltd,xhkg:01993
01997:xhkg,Wharf Real Estate Investment Company Ltd,xhkg:01997
01999:xhkg,Man Wah Holdings Ltd,xhkg:01999
02000:xhkg,SIM Technology Group,xhkg:02000
02002:xhkg,China Sunshine Paper Holdings Co. Ltd,xhkg:02002
02005:xhkg,SSY Group Ltd,xhkg:02005
02006:xhkg,Shanghai Jin Jiang International Hotels(Group) Co.,xhkg:02006
02007:xhkg,Country Garden Holdings Co. Ltd,xhkg:02007
02008:xhkg,Phoenix Satellite Television Holdings Ltd,xhkg:02008
02009:xhkg,BBMG Corporation,xhkg:02009
02010:xhkg,Real Nutriceutical Group Ltd,xhkg:02010
02012:xhkg,Sunshine Oilsands Ltd,xhkg:02012
02014:xhkg,Ozner Water International Holding Ltd,xhkg:02014
02016:xhkg,China Zheshang Bank Co. Ltd,xhkg:02016
02018:xhkg,AAC Technologies Holdings Inc.,xhkg:02018
02020:xhkg,Anta Sports Products Ltd,xhkg:02020
02028:xhkg,Jolimark Holdings Ltd,xhkg:02028
02030:xhkg,Cabbeen Fashion Ltd,xhkg:02030
02031:xhkg,Ausupreme International Holdings Ltd,xhkg:02031
02033:xhkg,Time Watch Investments Ltd,xhkg:02033
02038:xhkg,FIH Mobile Ltd,xhkg:02038
02039:xhkg,China International Marine Containers Group Ltd,xhkg:02039
02068:xhkg,China Aluminum International Engineering Corp.,xhkg:02068
02083:xhkg,Nature Home Holding Company Ltd,xhkg:02083
02088:xhkg,Xiwang Property Holdings Co Ltd,xhkg:02088
02098:xhkg,Zall Group Ltd,xhkg:02098
02099:xhkg,China Gold International Resources Corp Ltd,xhkg:02099
02100:xhkg,BAIOO Family Interactive Ltd,xhkg:02100
02111:xhkg,Best Pacific International Holdings Ltd,xhkg:02111
02113:xhkg,CHerish Holdings Ltd,xhkg:02113
02122:xhkg,Kidsland International Holdings Ltd,xhkg:02122
02128:xhkg,China Lesso Group Holdings Ltd,xhkg:02128
02133:xhkg,China Polymetallic Mining Ltd,xhkg:02133
02136:xhkg,Lifestyle China Group Ltd,xhkg:02136
02138:xhkg,Union Medical Healthcare Ltd,xhkg:02138
02166:xhkg,Smart-Core Holdings Ltd,xhkg:02166
02178:xhkg,Petro-king Oilfield Services Ltd,xhkg:02178
02183:xhkg,Sansheng Holdings (Group) Co. Ltd,xhkg:02183
02186:xhkg,Luye Pharma Group Ltd,xhkg:02186
02188:xhkg,China Titans Energy Technology Group Co Ltd,xhkg:02188
02196:xhkg,Shanghai Fosun Pharmaceutical (Group) Co Ltd,xhkg:02196
02198:xhkg,China Sanjiang Fine Chemicals Co Ltd,xhkg:02198
02199:xhkg,Regina Miracle International (Holdings) Ltd,xhkg:02199
02200:xhkg,Hosa International Ltd,xhkg:02200
02202:xhkg,China Vanke Co Ltd,xhkg:02202
02208:xhkg,Xinjiang Goldwind Science and Technology Co. Ltd,xhkg:02208
02211:xhkg,Universal Health International Group Holding Ltd,xhkg:02211
02213:xhkg,Yi Hua Holdings Ltd,xhkg:02213
02221:xhkg,New Concepts Holdings Ltd,xhkg:02221
02222:xhkg,NVC Lighting Holding,xhkg:02222
02226:xhkg,Honworld Group Ltd,xhkg:02226
2229:xhkg,Changgang Dunxin Enterprise Company Ltd,xhkg:2229
02233:xhkg,West China Cement Ltd,xhkg:02233
02238:xhkg,Guangzhou Automobile Group Ltd,xhkg:02238
02239:xhkg,SMIT Holdings Ltd,xhkg:02239
02266:xhkg,Lai Si Enterprise Holding Ltd,xhkg:02266
02268:xhkg,Youyuan International Holdings Ltd,xhkg:02268
02269:xhkg,WuXi Biologics (Cayman) Inc.,xhkg:02269
02278:xhkg,Hailan Holdings Ltd,xhkg:02278
02280:xhkg,HC International Inc.,xhkg:02280
02281:xhkg,Luzhou Xinglu Water (Group) Co Ltd,xhkg:02281
02282:xhkg,MGM China Holdings Ltd,xhkg:02282
02283:xhkg,TK Group (Holdings) Ltd,xhkg:02283
02286:xhkg,Chen Xing Development Holdings Ltd,xhkg:02286
02288:xhkg,Rykadan Capital Ltd,xhkg:02288
02298:xhkg,Cosmo Lady (China) Holdings Co. Ltd,xhkg:02298
02300:xhkg,AMVIG Holdings Ltd,xhkg:02300
02302:xhkg,CNNC Intl Ltd,xhkg:02302
02303:xhkg,Hengxing Gold Holding Company Ltd,xhkg:02303
02308:xhkg,EVOC Intelligent Technology Co. Ltd,xhkg:02308
02309:xhkg,Birmingham Sports Holdings Ltd,xhkg:02309
02313:xhkg,Shenzhou International Group Holdings Ltd,xhkg:02313
02314:xhkg,Lee & Man Paper Manufacturing Ltd,xhkg:02314
02317:xhkg,Vedan International (Holdings) Ltd,xhkg:02317
02318:xhkg,Ping An Insurance (Group) Co. of China Ltd,xhkg:02318
02319:xhkg,China Mengniu Dairy Co. Ltd,xhkg:02319
02323:xhkg,China HKBridge Holdings Ltd,xhkg:02323
02324:xhkg,Capital VC Ltd,xhkg:02324
02326:xhkg,New Provenance Everlasting Holdings Ltd,xhkg:02326
02328:xhkg,PICC Property and Casualty Co. Ltd,xhkg:02328
02331:xhkg,Li Ning Co. Ltd,xhkg:02331
02333:xhkg,Great Wall Motor Co. Ltd,xhkg:02333
02338:xhkg,Weichai Power Co. Ltd,xhkg:02338
02339:xhkg,BeijingWest Industries International Ltd,xhkg:02339
02340:xhkg,Synergis Holdings Ltd,xhkg:02340
02341:xhkg,EcoGreen Intl Group Ltd,xhkg:02341
02342:xhkg,Comba Telecom Systems Holdings Ltd,xhkg:02342
02343:xhkg,Pacific Basin Shipping Ltd,xhkg:02343
02345:xhkg,Shanghai Prime Machinery Co. Ltd,xhkg:02345
02348:xhkg,Dawnrays Pharmaceutical Holdings Ltd,xhkg:02348
02355:xhkg,Baoye Group Co. Ltd - H Shares,xhkg:02355
02356:xhkg,Dah Sing Banking Group Ltd,xhkg:02356
02357:xhkg,AviChina Industry & Technology Co. Ltd,xhkg:02357
02362:xhkg,Jinchuan Group International Resources Co. Ltd,xhkg:02362
02368:xhkg,Eagle Nice (International),xhkg:02368
02369:xhkg,Coolpad Group Ltd,xhkg:02369
02371:xhkg,China Chuanglian Education Financial Group Ltd,xhkg:02371
02380:xhkg,China Power International Development Ltd,xhkg:02380
02382:xhkg,Sunny Optical Technology (Group) Co. Ltd,xhkg:02382
02386:xhkg,SINOPEC Engineering (Group) Co Ltd,xhkg:02386
02388:xhkg,BOC Hong Kong (Holdings) Ltd,xhkg:02388
02389:xhkg,Beijing Enterprises Medical&Health Industry Grp,xhkg:02389
02393:xhkg,Yestar Healthcare Holdings Co Ltd,xhkg:02393
02399:xhkg,China Fordoo Holdings Ltd,xhkg:02399
02468:xhkg,Trony Solar Holdings,xhkg:02468
02488:xhkg,Launch Tech Co Ltd,xhkg:02488
02588:xhkg,BOC Aviation Ltd,xhkg:02588
02600:xhkg,Aluminum Corporation of China Ltd,xhkg:02600
02601:xhkg,China Pacific Insurance (Group) Co. Ltd,xhkg:02601
02607:xhkg,Shanghai Pharmaceuticals Holding Co Ltd,xhkg:02607
02628:xhkg,China Life Insurance Co. Ltd,xhkg:02628
02633:xhkg,Jacobson Pharma Corp. Ltd,xhkg:02633
02638:xhkg,HK Electric Investments Ltd,xhkg:02638
02666:xhkg,Universal Medical Financial & Technical Advisory S,xhkg:02666
02669:xhkg,China Overseas Property Holdings Ltd,xhkg:02669
02678:xhkg,Texhong Textile Group Ltd,xhkg:02678
02686:xhkg,AAG Energy Holdings Ltd,xhkg:02686
02688:xhkg,ENN Energy Holdings Ltd,xhkg:02688
02689:xhkg,Nine Dragons Paper Holdings Ltd,xhkg:02689
02698:xhkg,Weiqiao Textile Company Ltd,xhkg:02698
02722:xhkg,Chongqing Machinery & Electric Co. Ltd,xhkg:02722
02727:xhkg,Shanghai Electric Group Co. Ltd,xhkg:02727
02728:xhkg,Yuhua Energy Holdings Ltd,xhkg:02728
02777:xhkg,Guangzhou R&F Properties Co. Ltd,xhkg:02777
02778:xhkg,Champion Real Estate Investment Trust,xhkg:02778
02788:xhkg,Yorkey Optical International (Cayman) Ltd,xhkg:02788
02789:xhkg,Yuanda China Holdings Ltd,xhkg:02789
02799:xhkg,China Huarong Asset Management Co Ltd,xhkg:02799
02866:xhkg,COSCO Shipping Development Co. Ltd,xhkg:02866
02877:xhkg,China Shineway Pharmaceutical Group Ltd,xhkg:02877
02878:xhkg,Solomon Systech (Intl) Ltd,xhkg:02878
02880:xhkg,Dalian Port (PDA) Company Ltd,xhkg:02880
02882:xhkg,Hong Kong Resources Holdings Company Ltd,xhkg:02882
02883:xhkg,China Oilfield Services Ltd,xhkg:02883
02888:xhkg,Standard Chartered Plc,xhkg:02888
02889:xhkg,Nickel Resources International Holdings Co Ltd,xhkg:02889
02899:xhkg,Zijin Mining Group Co. Ltd,xhkg:02899
03303:xhkg,Jutal Offshore Oil Services Ltd,xhkg:03303
03306:xhkg,JNBY Design Ltd,xhkg:03306
03308:xhkg,Golden Eagle Retail Group Ltd,xhkg:03308
03311:xhkg,China State Construction Int'l Holdings,xhkg:03311
03315:xhkg,Goldpac Group Ltd,xhkg:03315
03320:xhkg,China Resources Pharmaceutical Group Ltd,xhkg:03320
03322:xhkg,Win Hanverky Holdings Ltd,xhkg:03322
03323:xhkg,China National Building Material Co. Ltd,xhkg:03323
03328:xhkg,Bank of Communications Co.,xhkg:03328
03330:xhkg,Lingbao Gold Co. Ltd,xhkg:03330
03331:xhkg,Vinda International Holdings Ltd,xhkg:03331
03332:xhkg,Nanjing Sinolife United Company Ltd,xhkg:03332
03333:xhkg,Evergrande Real Estate Group Ltd,xhkg:03333
03336:xhkg,Ju Teng International Holdings Ltd,xhkg:03336
03337:xhkg,Anton Oilfield Services Group,xhkg:03337
03339:xhkg,Lonking Holdings Ltd,xhkg:03339
03344:xhkg,Addchance Holdings Ltd,xhkg:03344
03358:xhkg,Bestway Global Holding Inc.,xhkg:03358
03360:xhkg,Far East Horizon Ltd,xhkg:03360
03368:xhkg,Parkson Retail Group Ltd,xhkg:03368
03369:xhkg,Qinhuangdao Port Co. Ltd,xhkg:03369
03377:xhkg,Sino-Ocean Group Holding Ltd,xhkg:03377
03378:xhkg,Xiamen International Port Company Ltd,xhkg:03378
03380:xhkg,Logan Property Holdings Co Ltd,xhkg:03380
03382:xhkg,Tianjin Port Development Holdings Ltd,xhkg:03382
03383:xhkg,Agile Group Holdings Ltd,xhkg:03383
03389:xhkg,Hengdeli,xhkg:03389
03393:xhkg,Wasion Group Ltd,xhkg:03393
03395:xhkg,Persta Resources Inc.,xhkg:03395
03396:xhkg,Legend Holdings Ltd,xhkg:03396
03399:xhkg,Guangdong Yueyun Transportation Co Ltd,xhkg:03399
03606:xhkg,Fuyao Glass Industry Group Co Ltd,xhkg:03606
03618:xhkg,Chongqing Rural Commercial Bank Co Ltd,xhkg:03618
03626:xhkg,Hang Sang (Siu Po) International Holding Co Ltd,xhkg:03626
03636:xhkg,Poly Culture Group Corporation Ltd,xhkg:03636
03638:xhkg,Huabang Financial Holdings Ltd,xhkg:03638
03666:xhkg,Tansh Global Food Group Co. Ltd,xhkg:03666
03669:xhkg,China Yongda Automobiles Services Hldgs Ltd,xhkg:03669
03686:xhkg,Clifford Modern Living Holdings Ltd,xhkg:03686
03689:xhkg,Guangdong Kanghua Healthcare Co. Ltd,xhkg:03689
03698:xhkg,Huishang Bank Corporation Ltd,xhkg:03698
03708:xhkg,Yat Sing Holdings Ltd,xhkg:03708
03709:xhkg,Koradior Holdings Ltd,xhkg:03709
03728:xhkg,Ching Lee Hldgs Ltd,xhkg:03728
03777:xhkg,China Fiber Optic Network System Grp,xhkg:03777
03788:xhkg,China Hanking Holdings Ltd,xhkg:03788
03799:xhkg,Dali Foods Group Co Ltd,xhkg:03799
03800:xhkg,GCL-Poly Energy Holdings Ltd,xhkg:03800
03808:xhkg,Sinotruk (Hong Kong) Ltd,xhkg:03808
03813:xhkg,Pou Sheng International (Holdings) Ltd,xhkg:03813
03818:xhkg,China Dongxiang Group Co. Ltd,xhkg:03818
03822:xhkg,Sam Woo Construction Group Ltd,xhkg:03822
03823:xhkg,Tech Pro Technology Development Ltd,xhkg:03823
03828:xhkg,Ming Fai International Holdings Ltd,xhkg:03828
03833:xhkg,Xinjiang Xinxin Mining Industry Co. Ltd,xhkg:03833
03836:xhkg,China Harmony Auto Holding Ltd,xhkg:03836
03838:xhkg,China Starch Holdings Ltd,xhkg:03838
03839:xhkg,Chia Tai Enterprises International Ltd,xhkg:03839
03869:xhkg,Hospital Corporation of China Ltd,xhkg:03869
03883:xhkg,China Aoyuan Property Group Ltd,xhkg:03883
03886:xhkg,Town Health International Medical Group Ltd,xhkg:03886
03888:xhkg,Kingsoft Corporation Ltd,xhkg:03888
03889:xhkg,Global Sweeteners Holdings Ltd,xhkg:03889
03893:xhkg,Crosstec Group Holdings Ltd,xhkg:03893
03898:xhkg,Zhuzhou CRRC Times Electric Co. Ltd - H Shares,xhkg:03898
03899:xhkg,CIMC Enric Holdings Ltd,xhkg:03899
03900:xhkg,Greentown China Holdings Ltd,xhkg:03900
03908:xhkg,China International Capital Corporation Ltd,xhkg:03908
03918:xhkg,NagaCorp Ltd,xhkg:03918
03919:xhkg,Golden Power Group Holdings Ltd,xhkg:03919
03933:xhkg,The United Laboratories International Holdings Ltd,xhkg:03933
03948:xhkg,Inner Mongolia Yitai Coal Co Ltd,xhkg:03948
03958:xhkg,Orient Securities Co. Ltd,xhkg:03958
03968:xhkg,China Merchants Bank Co. Ltd,xhkg:03968
03969:xhkg,China Railway Signal & Communication Corp Ltd,xhkg:03969
03983:xhkg,China BlueChemical Ltd,xhkg:03983
03988:xhkg,Bank of China Ltd,xhkg:03988
03989:xhkg,Capital Environmemt Holdings Ltd,xhkg:03989
03993:xhkg,China Molybdenum Co. Ltd,xhkg:03993
03996:xhkg,China Energy Engineering Corporation Ltd,xhkg:03996
03998:xhkg,Bosideng International Holdings Ltd,xhkg:03998
06030:xhkg,CITIC Securities Co Ltd,xhkg:06030
06033:xhkg,Telecom Digital Holdings Ltd,xhkg:06033
06060:xhkg,Zhongan Online P&C Insurance Co. Ltd,xhkg:06060
06066:xhkg,CSC Financial Co. Ltd - H Shares,xhkg:06066
06068:xhkg,Wisdom Education International Holdings Co. Ltd,xhkg:06068
06099:xhkg,China Merchants Securities Co Ltd,xhkg:06099
06116:xhkg,Shanghai La Chapelle Fashion Co Ltd - H Shares,xhkg:06116
06118:xhkg,Austar Lifesciences Ltd,xhkg:06118
06123:xhkg,On Time Logistics Holdings Ltd,xhkg:06123
06133:xhkg,Vital Mobile Holdings Ltd,xhkg:06133
06136:xhkg,Kangda International Environmental Co Ltd,xhkg:06136
06138:xhkg,Harbin Bank Co Ltd,xhkg:06138
06139:xhkg,Jinmao Hotel and Jinmao (Ch) Htl Inv and Mngt Ltd,xhkg:06139
06169:xhkg,China YuHua Education Corp. Ltd,xhkg:06169
06183:xhkg,China Greenfresh Group Co Ltd,xhkg:06183
06188:xhkg,Beijing Digital Telecom Co Ltd,xhkg:06188
06198:xhkg,Qingdao Port International Co Ltd,xhkg:06198
06288:xhkg,Fast Retailing Co Ltd,xhkg:06288
00653:xhkg,Bonjour Holdings Ltd,xhkg:00653
06808:xhkg,Sun Art Retail Group Ltd,xhkg:06808
06818:xhkg,China Everbright Bank Co Ltd,xhkg:06818
06823:xhkg,HKT Ltd,xhkg:06823
06828:xhkg,Beijing Gas Blue Sky Holdings Ltd,xhkg:06828
06836:xhkg,Tianyun International Holdings Ltd,xhkg:06836
06837:xhkg,Haitong Securities Co Ltd,xhkg:06837
06838:xhkg,Winox Holdings Ltd,xhkg:06838
06839:xhkg,Yunnan Water Investment Co Ltd,xhkg:06839
06858:xhkg,Honma Golf Ltd,xhkg:06858
06863:xhkg,China Huishan Dairy Holdings Co Ltd,xhkg:06863
06865:xhkg,Flat Glass Group Co Ltd,xhkg:06865
06869:xhkg,Yangtze Optical Fibre & Cable Joint Stock Ltd Co.,xhkg:06869
06882:xhkg,EGL Holdings Co Ltd,xhkg:06882
06886:xhkg,Huatai Securities Co Ltd,xhkg:06886
06889:xhkg,Dynam Japan Holdings Co Ltd,xhkg:06889
06893:xhkg,Hin Sang Group (Intl) Holding Co Ltd,xhkg:06893
06898:xhkg,China Aluminum Cans Holdings Ltd,xhkg:06898
6899:xhkg,Ourgame International Holdings Ltd,xhkg:6899
00702:xhkg,Sino Oil and Gas Holdings Ltd,xhkg:00702
00750:xhkg,China Singyes Solar Techies Holdings Ltd,xhkg:00750
08003:xhkg,Great World Company Holdings Ltd,xhkg:08003
08006:xhkg,Sino Splendid Holdings Ltd,xhkg:08006
08007:xhkg,Global Strategic Group Ltd,xhkg:08007
08008:xhkg,Sunevision Holdings Ltd,xhkg:08008
08018:xhkg,Finsoft Financial Investment Holdings Ltd,xhkg:08018
08019:xhkg,Hao Wen Holdings Ltd,xhkg:08019
08021:xhkg,WLS Holdings Ltd,xhkg:08021
08030:xhkg,Flying Financial Service Holding Ltd,xhkg:08030
08032:xhkg,Viva China Holdings Ltd,xhkg:08032
08045:xhkg,Jiangsu NandaSoft Technology Co Ltd,xhkg:08045
08049:xhkg,Jilin Province Huinan Changlong Bio-pharm,xhkg:08049
08052:xhkg,Luk Hing Entertainment Group Holdings Ltd,xhkg:08052
08056:xhkg,Dining Concepts Holdings Ltd,xhkg:08056
08057:xhkg,Madison Holdings Group Ltd,xhkg:08057
00806:xhkg,Value Partners Group Ltd,xhkg:00806
08071:xhkg,China Netcom Technology Holdings Ltd,xhkg:08071
08072:xhkg,Roma Group Ltd - NOCT,xhkg:08072
08073:xhkg,China Singyes New Materials Holdings Ltd,xhkg:08073
08075:xhkg,Media Asia Group Holdings Ltd,xhkg:08075
08076:xhkg,Sing Lee Software (Group) Ltd,xhkg:08076
08077:xhkg,KVB Kunlun Financial Group Ltd,xhkg:08077
08078:xhkg,HMV Digital China Group Ltd,xhkg:08078
08083:xhkg,China Innovationpay Group Ltd,xhkg:08083
08085:xhkg,Hong Kong Life Sciences and Technologies,xhkg:08085
08086:xhkg,DX.com Holdings Ltd,xhkg:08086
08087:xhkg,China 33 Media Group Ltd,xhkg:08087
08088:xhkg,AID Partners Technology Holdings Ltd,xhkg:08088
00809:xhkg,Global Bio-chem Technology Group Co. Ltd,xhkg:00809
08090:xhkg,China Assurance Finance Group Ltd,xhkg:08090
08095:xhkg,Beijing Beida Jade Bird Universal SciTech,xhkg:08095
08098:xhkg,CL Group (Holdings) Ltd,xhkg:08098
08100:xhkg,GET Holdings Ltd,xhkg:08100
08108:xhkg,Grand Peace Group Holdings Ltd,xhkg:08108
08109:xhkg,Kirin Group Holdings Ltd,xhkg:08109
08112:xhkg,Focus Media Network Ltd,xhkg:08112
08123:xhkg,Sinofortune Financial Holdings Ltd,xhkg:08123
08128:xhkg,China Ground Source Energy Industry Group Ltd,xhkg:08128
08132:xhkg,China Oil Gangran Energy Group Holdings Ltd,xhkg:08132
08137:xhkg,Honbridge Holdings Ltd,xhkg:08137
08138:xhkg,Beijing Tong Ren Tang Chinese Medicine Co Ltd,xhkg:08138
08143:xhkg,Hua Xia Healthcare Holdings Ltd,xhkg:08143
08148:xhkg,Aurum Pacific (China) Group Ltd,xhkg:08148
08150:xhkg,Seamless Green China (Holdings) Ltd,xhkg:08150
08156:xhkg,China Vanguard You Champion Holdings Ltd,xhkg:08156
08158:xhkg,China Regenerative Medicine Intl Ltd,xhkg:08158
08171:xhkg,China Trends Holdings Ltd,xhkg:08171
08173:xhkg,Union Asia Enterprise Holdings Ltd - NOCT,xhkg:08173
08178:xhkg,China Information Technology Development Ltd,xhkg:08178
08179:xhkg,Food Idea Holdings Ltd,xhkg:08179
08187:xhkg,Ever Smart International Holdings Ltd,xhkg:08187
08189:xhkg,Tianjin TEDA Biomedical Engineering Co Ltd,xhkg:08189
08192:xhkg,Global Energy Resources Intl Group Ltd,xhkg:08192
08195:xhkg,L & A International Holdings Ltd,xhkg:08195
08198:xhkg,Loto Interactive Ltd,xhkg:08198
08199:xhkg,China Wan Tong Yuan (Holdings) Ltd,xhkg:08199
08201:xhkg,PPS International Holdings Ltd,xhkg:08201
08207:xhkg,Chong Sing Holdings FinTech Group Ltd,xhkg:08207
08212:xhkg,Celebrate Intl Holdings Ltd,xhkg:08212
08237:xhkg,Link Holdings Ltd,xhkg:08237
08255:xhkg,China Binary Sale Technology Ltd,xhkg:08255
08257:xhkg,Genes Tech Group Holdings Co. Ltd,xhkg:08257
08267:xhkg,Linekong Interactive Group Co Ltd,xhkg:08267
08279:xhkg,AGTech Holdings Ltd,xhkg:08279
08280:xhkg,China Digital Video Holdings Ltd,xhkg:08280
08295:xhkg,ZZ Capital International Ltd,xhkg:08295
08307:xhkg,Medicskin Holdings Ltd,xhkg:08307
08326:xhkg,Tonking New Energy Group Holdings Ltd,xhkg:08326
08328:xhkg,Xinyi Automobile Glass Hong Kong Enterprises Ltd,xhkg:08328
08337:xhkg,Directel Holdings Ltd,xhkg:08337
08342:xhkg,Vixtel Technologies Holdings Ltd,xhkg:08342
08356:xhkg,CNC Holdings Ltd,xhkg:08356
08359:xhkg,Hypebeast Ltd,xhkg:08359
08368:xhkg,Creative China Holdings Ltd,xhkg:08368
08376:xhkg,Fineland Real Estate Services Group Ltd,xhkg:08376
08383:xhkg,Linocraft Holdings Ltd,xhkg:08383
08411:xhkg,K W Nelson Interior Design and Contract Group Ltd,xhkg:08411
08412:xhkg,BCI Group Holdings Ltd,xhkg:08412
08432:xhkg,Bar Pacific Group Holdings Ltd,xhkg:08432
08436:xhkg,Takbo Group Holdings Ltd,xhkg:08436
08463:xhkg,Tomo Holdings Ltd,xhkg:08463
1157:xhkg,Changsha Zoomlion Heavy Ind. S&T Dev Co Ltd,xhkg:1157
1300:xhkg,Trigiant Group Ltd,xhkg:1300
2868:xhkg,Beijing Capital Land Ltd,xhkg:2868
760:xhkg,Tomorrow International Holdings Ltd,xhkg:760
8325:xhkg,China Smartpay Group Holdings Ltd,xhkg:8325
